Nombre de estacion,Arica,Alto_Hospicio,Antofagasta,Copiapó,Huasco,Coquimbo,La_Serena,Concón,Valparaíso,Viña_del_Mar,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,El_Bosque,Cerro_Navia,Puente_Alto,Quilicura,Rancagua_I,Rancagua_II,Rengo,San_Fernando,Curicó,Talca_La_Florida,UC_Maule,U_Talca,Linares,Nielol,Las_Encinas,Padre_las_Casas,Valdivia,Valdivia_II,Osorno,Mirasol,Alerce,Coyhaique_I,Coyhaique_II,Punta_Arenas,La_Unión,Vialidad,Talagante
2021-06-11 05:00:00,15.2314,,13.0,19.765,9.0,10.2278,15.0,13.0,7.4126699999999985,5.23241,28.0,25.0,9.0,28.0,70.0,41.0,75.0,25.0,43.0,32.0,22.0,12.0,13.0,4.0,10.0,12.0,8.0,10.0,8.0,,9.0,4.0,1.0,6.0,1.0,3.0,19.0,4.0,4.29842,5.0,14.0,36.0
2021-06-11 06:00:00,8.765410000000001,,14.0,19.415,10.0,7.72542,13.0,17.0,8.152330000000001,3.93675,46.0,24.0,7.0,26.0,66.0,42.0,83.0,30.0,48.0,35.0,19.0,8.0,10.0,12.0,9.0,10.0,9.0,11.0,7.0,,10.0,4.0,1.0,7.0,1.0,1.0,11.0,23.0,1.91708,3.0,21.0,41.0
2021-06-11 07:00:00,9.97083,,19.0,20.425,9.0,10.5708,16.0,14.0,10.3567,3.716,49.0,37.0,7.0,23.0,55.0,58.0,72.0,37.0,42.0,48.0,27.0,3.0,13.0,9.0,13.0,16.0,9.0,12.0,14.0,,17.0,6.0,4.0,8.0,1.0,3.0,15.0,27.0,1.93983,3.0,28.0,47.0
2021-06-11 08:00:00,14.4167,,18.0,22.3692,20.0,15.41,17.0,21.0,13.5192,6.643839999999999,50.0,38.0,13.0,41.0,61.0,64.0,74.0,40.0,51.0,53.0,21.0,4.0,14.0,10.0,17.0,15.0,15.0,17.0,25.0,,17.0,20.0,3.0,10.0,1.0,5.0,24.0,21.0,3.23658,8.0,44.0,59.0
2021-06-11 09:00:00,10.2088,,11.0,25.42,15.0,13.0792,14.0,16.0,20.0092,10.6174,28.0,34.0,10.0,47.0,58.0,58.0,67.0,36.0,59.0,43.0,32.0,7.0,14.0,8.0,23.0,20.0,14.0,11.0,33.0,,17.0,41.0,2.0,15.0,3.0,9.0,45.0,38.0,5.51308,14.0,73.0,70.0
2021-06-11 10:00:00,14.4398,,14.0,25.5958,16.0,18.1825,21.0,20.0,27.2167,15.8333,41.0,35.0,15.0,50.0,57.0,46.0,65.0,32.0,37.0,31.0,20.0,9.0,18.0,12.0,16.0,16.0,17.0,21.0,31.0,,38.0,54.0,1.0,32.0,4.0,12.0,109.0,80.0,7.087839999999999,14.0,57.0,60.0
2021-06-11 11:00:00,14.072000000000001,,15.0,23.4817,18.0,19.0542,23.0,25.0,25.2092,19.8383,34.0,41.0,15.0,40.0,34.0,49.0,45.0,41.0,61.0,45.0,37.0,10.0,16.0,14.0,14.0,20.0,16.0,9.0,29.0,,22.0,22.0,1.0,28.0,4.0,22.0,112.0,94.0,7.79058,10.0,67.0,54.0
2021-06-11 12:00:00,7.41925,,19.0,18.6292,26.0,19.6308,22.0,18.0,21.5467,20.2083,36.0,33.0,17.0,37.0,33.0,44.0,37.0,38.0,50.0,,38.0,11.0,21.0,18.0,12.0,21.0,11.0,16.0,26.0,11.0,,17.0,1.0,21.0,8.0,22.0,98.0,122.0,10.9175,17.0,136.0,53.0
2021-06-11 13:00:00,6.6960000000000015,,20.0,13.4208,18.0,17.1367,21.0,21.0,19.6175,21.88,44.0,22.0,9.0,33.0,37.0,34.0,41.0,29.0,45.0,20.0,21.0,8.0,18.0,22.0,,8.0,10.0,18.0,10.0,27.0,34.0,12.0,2.0,26.0,8.0,25.0,84.0,61.0,10.0125,16.0,144.0,53.0
2021-06-11 14:00:00,11.7642,,14.0,7.39142,25.0,9.88824,20.0,21.0,24.2533,21.9358,42.0,23.0,7.0,41.0,29.0,35.0,35.0,30.0,40.0,14.0,9.0,8.0,20.0,19.0,8.0,20.0,10.0,22.0,29.0,37.0,42.0,10.0,1.0,26.0,10.0,17.0,54.0,39.0,7.8145,14.0,191.0,51.0
2021-06-11 15:00:00,15.758,,13.0,6.52417,18.0,14.2683,16.0,20.0,25.9158,23.445,38.0,27.0,19.0,30.0,19.0,39.0,26.0,32.0,39.0,12.0,8.0,,17.0,16.0,13.0,13.0,8.0,27.0,45.0,44.0,43.0,29.0,1.0,10.0,11.0,16.0,49.0,58.0,7.95775,16.0,304.0,45.0
2021-06-11 16:00:00,17.0375,,9.0,8.08484,18.0,17.7942,19.0,21.0,25.56,23.8917,30.0,23.0,28.0,35.0,35.0,15.0,36.0,12.0,31.0,11.0,3.0,,17.0,,13.0,14.0,8.0,22.0,30.0,44.0,42.0,12.0,1.0,9.0,14.0,24.0,44.0,84.0,5.12408,17.0,155.0,48.0
2021-06-11 17:00:00,15.485,,9.0,10.7233,21.0,12.6091,25.0,11.0,28.3717,23.7058,30.0,13.0,47.0,6.0,39.0,12.0,53.0,21.0,41.0,17.0,11.0,22.0,20.0,24.0,38.0,22.0,18.0,39.0,44.0,65.0,80.0,27.0,18.0,34.0,12.0,21.0,142.0,106.0,6.3550900000000015,38.0,18.0,35.0
2021-06-11 18:00:00,15.9417,,12.0,12.9108,19.0,18.4436,17.0,29.0,29.6542,23.84,45.0,42.0,42.0,19.0,48.0,20.0,49.0,37.0,53.0,45.0,28.0,32.0,27.0,113.0,32.0,56.0,42.0,73.0,25.0,128.0,134.0,41.0,5.0,44.0,13.0,12.0,81.0,109.0,6.28775,37.0,17.0,59.0
2021-06-11 19:00:00,22.9842,,14.0,16.4275,22.0,14.6433,18.0,33.0,25.765,21.3875,55.0,51.0,28.0,27.0,34.0,36.0,76.0,39.0,58.0,56.0,35.0,97.0,35.0,106.0,18.0,42.0,47.0,56.0,34.0,150.0,135.0,30.0,2.0,52.0,19.0,18.0,56.0,65.0,5.12783,87.0,35.0,62.0
2021-06-11 20:00:00,19.6159,,13.0,18.8492,14.0,21.8075,20.0,53.0,27.4817,17.9308,68.0,60.0,27.0,30.0,52.0,67.0,118.0,41.0,69.0,120.0,73.0,110.0,41.0,140.0,144.0,41.0,62.0,259.0,45.0,50.0,72.0,26.0,1.0,27.0,9.0,11.0,34.0,57.0,4.32367,26.0,17.0,94.0
2021-06-11 21:00:00,13.9543,,9.0,18.8858,14.0,18.6725,19.0,42.0,34.4725,28.7217,65.0,76.0,21.0,75.0,88.0,115.0,158.0,42.0,72.0,62.0,98.0,177.0,44.0,177.0,161.0,32.0,38.0,147.0,25.0,36.0,45.0,75.0,1.0,14.0,11.0,15.0,39.0,64.0,5.0685,23.0,21.0,78.0
2021-06-11 22:00:00,12.8148,,14.0,20.8283,18.0,14.5975,21.0,35.0,41.9658,32.8175,58.0,69.0,17.0,81.0,110.0,115.0,115.0,40.0,73.0,30.0,36.0,72.0,43.0,20.0,188.0,27.0,41.0,135.0,28.0,21.0,45.0,34.0,1.0,16.0,8.0,16.0,17.0,23.0,5.612,20.0,13.0,49.0
2021-06-11 23:00:00,10.7172,,17.0,29.28,14.0,21.3725,21.0,22.0,40.1492,30.805,46.0,77.0,12.0,70.0,102.0,86.0,114.0,54.0,93.0,55.0,60.0,63.0,70.0,183.0,130.0,43.0,42.0,133.0,34.0,30.0,57.0,29.0,1.0,14.0,6.0,8.0,15.0,32.0,4.37383,7.0,11.0,40.0
2021-06-12 00:00:00,4.648,,18.0,33.545,12.0,19.2558,21.0,25.0,36.805,26.2817,29.0,59.0,8.0,57.0,93.0,69.0,117.0,33.0,75.0,,57.0,66.0,43.0,186.0,149.0,75.0,35.0,35.0,33.0,48.0,41.0,22.0,1.0,10.0,2.0,8.0,4.0,6.0,4.878419999999998,6.0,11.0,34.0
2021-06-12 01:00:00,14.1157,,17.0,33.4158,11.0,20.4358,20.0,27.0,35.315,23.9358,31.0,53.0,7.0,53.0,101.0,58.0,114.0,34.0,81.0,46.0,89.0,55.0,25.0,35.0,157.0,64.0,29.0,24.0,11.0,21.0,35.0,10.0,1.0,10.0,2.0,5.0,11.0,5.0,5.14867,6.0,15.0,54.0
2021-06-12 02:00:00,8.90184,,19.0,24.8967,12.0,15.0957,16.0,22.0,34.2892,26.1083,30.0,46.0,6.0,51.0,91.0,45.0,82.0,26.0,75.0,31.0,80.0,43.0,30.0,25.0,69.0,43.0,28.0,17.0,7.0,27.0,29.0,8.0,1.0,9.0,1.0,6.0,11.0,8.0,6.5635,4.0,11.0,43.0
2021-06-12 03:00:00,15.8667,,15.0,18.5975,14.0,17.6283,18.0,24.0,30.1767,24.3108,25.0,33.0,3.0,42.0,97.0,44.0,97.0,30.0,81.0,51.0,91.0,42.0,22.0,20.0,44.0,45.0,32.0,14.0,3.0,21.0,29.0,4.0,1.0,7.0,1.0,3.0,6.0,5.0,5.57066,2.0,15.0,45.0
2021-06-12 04:00:00,14.8786,,24.0,15.3817,12.0,11.9983,15.0,14.0,27.3633,24.4408,31.0,28.0,4.0,29.0,93.0,49.0,89.0,23.0,70.0,42.0,81.0,29.0,15.0,14.0,66.0,48.0,44.0,13.0,1.0,17.0,28.0,1.0,1.0,10.0,1.0,1.0,6.0,8.0,2.53125,2.0,7.0,58.0
2021-06-12 05:00:00,15.7665,,33.0,13.2875,11.0,17.6652,20.0,21.0,24.35,25.3933,44.0,20.0,4.0,37.0,73.0,50.0,75.0,15.0,55.0,32.0,53.0,24.0,13.0,14.0,44.0,32.0,42.0,13.0,6.0,15.0,11.0,2.0,1.0,9.0,1.0,1.0,8.0,5.0,1.1615799999999998,6.0,9.0,61.0
2021-06-12 06:00:00,7.294589999999999,,25.0,14.1217,11.0,12.6427,22.0,15.0,20.3133,22.8525,43.0,21.0,4.0,33.0,78.0,45.0,78.0,23.0,45.0,24.0,50.0,33.0,19.0,15.0,54.0,22.0,21.0,9.0,10.0,10.0,12.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,2.23,10.0,10.0,63.0
2021-06-12 07:00:00,13.0614,,29.0,14.995,6.0,15.9517,19.0,22.0,17.2408,18.095,40.0,23.0,4.0,33.0,81.0,48.0,76.0,25.0,43.0,21.0,70.0,42.0,12.0,10.0,23.0,18.0,13.0,9.0,14.0,11.0,18.0,2.0,1.0,4.0,1.0,4.0,15.0,21.0,2.52525,9.0,12.0,58.0
2021-06-12 08:00:00,36.49,,21.0,16.0725,16.0,8.703,18.0,29.0,18.5792,14.94,52.0,19.0,3.0,28.0,84.0,51.0,69.0,30.0,49.0,31.0,81.0,60.0,14.0,16.0,16.0,19.0,9.0,19.0,17.0,17.0,18.0,3.0,1.0,2.0,1.0,12.0,9.0,13.0,2.07025,8.0,21.0,55.0
2021-06-12 09:00:00,18.5564,,20.0,19.1367,6.0,10.2099,18.0,46.0,21.0742,13.4742,28.0,23.0,3.0,28.0,68.0,45.0,71.0,11.0,62.0,26.0,32.0,36.0,12.0,13.0,15.0,21.0,9.0,13.0,17.0,18.0,22.0,12.0,1.0,7.0,1.0,8.0,16.0,26.0,3.0295,9.0,67.0,62.0
2021-06-12 10:00:00,16.1848,,17.0,21.4808,8.0,18.2833,15.0,21.0,20.8558,18.4308,50.0,33.0,6.0,39.0,59.0,40.0,60.0,30.0,47.0,22.0,21.0,27.0,13.0,11.0,17.0,15.0,12.0,9.0,28.0,17.0,26.0,16.0,1.0,21.0,1.0,6.0,10.0,22.0,4.94991,12.0,82.0,68.0
2021-06-12 11:00:00,18.7433,,14.0,20.1133,11.0,13.8664,18.0,16.0,17.7133,28.54,31.0,36.0,5.0,45.0,45.0,44.0,49.0,26.0,27.0,21.0,19.0,17.0,27.0,16.0,28.0,14.0,13.0,26.0,14.0,19.0,26.0,18.0,1.0,34.0,3.0,5.0,15.0,27.0,5.61833,11.0,63.0,55.0
2021-06-12 12:00:00,9.28609,,16.0,17.5575,7.0,13.3272,18.0,17.0,15.3242,31.3042,36.0,34.0,16.0,44.0,30.0,33.0,38.0,24.0,27.0,19.0,10.0,15.0,16.0,29.0,26.0,26.0,20.0,41.0,11.0,15.0,25.0,14.0,1.0,30.0,24.0,4.0,14.0,21.0,4.356,10.0,11.0,42.0
2021-06-12 13:00:00,7.3894199999999985,,13.0,14.6117,5.0,14.5542,12.0,20.0,16.5167,31.42,20.0,25.0,13.0,37.0,30.0,38.0,33.0,26.0,22.0,30.0,18.0,10.0,32.0,55.0,49.0,27.0,37.0,38.0,19.0,24.0,28.0,16.0,1.0,48.0,9.0,2.0,17.0,25.0,3.18992,9.0,21.0,43.0
2021-06-12 14:00:00,13.4222,,15.0,13.1708,6.0,10.8899,10.0,19.0,16.8008,31.2442,24.0,28.0,10.0,22.0,26.0,31.0,33.0,30.0,32.0,20.0,11.0,7.0,27.0,27.0,61.0,19.0,40.0,25.0,24.0,14.0,26.0,17.0,1.0,55.0,10.0,5.0,27.0,28.0,3.42308,20.0,16.0,22.0
2021-06-12 15:00:00,6.62017,,18.0,12.53,6.0,7.2905,11.0,19.0,18.3158,29.9492,29.0,24.0,25.0,24.0,23.0,45.0,29.0,30.0,26.0,17.0,10.0,9.0,18.0,22.0,54.0,21.0,41.0,21.0,18.0,10.0,31.0,19.0,1.0,57.0,26.0,12.0,31.0,19.0,7.96841,35.0,17.0,27.0
2021-06-12 16:00:00,5.90067,,13.0,13.02,10.0,5.51342,11.0,23.0,19.4283,28.1825,24.0,36.0,25.0,18.0,23.0,28.0,31.0,11.0,30.0,10.0,9.0,11.0,19.0,12.0,43.0,25.0,58.0,31.0,12.0,12.0,30.0,21.0,1.0,49.0,17.0,62.0,31.0,53.0,16.9208,30.0,35.0,23.0
2021-06-12 17:00:00,10.1193,,16.0,14.025,13.0,8.82019,11.0,26.0,19.2625,26.8367,35.0,32.0,26.0,26.0,27.0,31.0,36.0,27.0,21.0,19.0,15.0,15.0,32.0,20.0,53.0,32.0,59.0,73.0,10.0,21.0,35.0,20.0,1.0,46.0,23.0,35.0,42.0,62.0,18.9833,38.0,40.0,16.0
2021-06-12 18:00:00,29.0192,,11.0,14.0617,11.0,10.3997,14.0,33.0,19.3667,24.405,54.0,55.0,26.0,32.0,43.0,53.0,46.0,74.0,34.0,41.0,24.0,46.0,105.0,25.0,72.0,62.0,116.0,150.0,11.0,20.0,72.0,21.0,1.0,52.0,12.0,29.0,62.0,102.0,25.1858,57.0,35.0,21.0
2021-06-12 19:00:00,17.71,,11.0,14.3283,23.0,16.0267,9.0,27.0,16.8975,23.2575,71.0,78.0,29.0,35.0,52.0,134.0,72.0,87.0,48.0,73.0,44.0,135.0,126.0,32.0,42.0,100.0,108.0,92.0,13.0,37.0,47.0,22.0,1.0,44.0,14.0,26.0,78.0,151.0,22.7242,47.0,121.0,24.0
2021-06-12 20:00:00,24.6317,,16.0,18.7508,23.0,13.7983,14.0,26.0,17.115,26.0725,61.0,82.0,34.0,47.0,69.0,192.0,66.0,99.0,62.0,136.0,85.0,190.0,102.0,37.0,43.0,66.0,78.0,179.0,9.0,26.0,43.0,23.0,1.0,33.0,10.0,23.0,87.0,134.0,16.8567,42.0,63.0,21.0
2021-06-12 21:00:00,24.3425,,25.0,25.4217,11.0,15.2417,14.0,26.0,18.0292,30.9083,76.0,82.0,33.0,79.0,73.0,272.0,80.0,55.0,56.0,77.0,155.0,151.0,55.0,99.0,43.0,35.0,60.0,155.0,15.0,21.0,34.0,10.0,1.0,30.0,11.0,9.0,92.0,104.0,11.7933,30.0,113.0,20.0
2021-06-12 22:00:00,30.7033,,25.0,26.6492,16.0,13.9487,21.0,20.0,19.2317,29.0092,69.0,78.0,29.0,92.0,83.0,258.0,82.0,54.0,62.0,57.0,182.0,93.0,105.0,72.0,46.0,36.0,42.0,63.0,9.0,41.0,44.0,19.0,1.0,26.0,24.0,10.0,115.0,158.0,7.282669999999999,31.0,55.0,16.0
2021-06-12 23:00:00,18.7883,,27.0,21.1,13.0,13.5298,11.0,21.0,19.4725,27.7933,57.0,68.0,26.0,80.0,44.0,177.0,78.0,50.0,64.0,79.0,100.0,74.0,128.0,78.0,44.0,24.0,47.0,73.0,6.0,17.0,18.0,14.0,1.0,15.0,10.0,7.0,61.0,65.0,4.935,24.0,80.0,15.0
2021-06-13 00:00:00,28.1833,,27.0,16.3067,10.0,18.7842,20.0,36.0,18.5017,24.505,31.0,59.0,20.0,56.0,26.0,62.0,29.0,66.0,31.0,60.0,118.0,91.0,104.0,147.0,52.0,51.0,28.0,70.0,5.0,13.0,19.0,20.0,1.0,18.0,19.0,6.0,42.0,54.0,4.3915,25.0,99.0,8.0
2021-06-13 01:00:00,19.3183,,24.0,12.8092,9.0,22.5975,12.0,26.0,17.9392,23.365,46.0,53.0,24.0,65.0,22.0,81.0,34.0,56.0,30.0,42.0,83.0,37.0,93.0,60.0,37.0,37.0,25.0,50.0,9.0,9.0,18.0,10.0,6.0,10.0,16.0,17.0,59.0,21.0,2.88583,21.0,55.0,9.0
2021-06-13 02:00:00,15.695,,17.0,13.7508,8.0,15.3327,15.0,27.0,18.4367,23.37,34.0,44.0,22.0,76.0,21.0,111.0,20.0,47.0,39.0,26.0,87.0,51.0,88.0,84.0,40.0,29.0,19.0,25.0,8.0,9.0,13.0,8.0,11.0,16.0,15.0,15.0,20.0,40.0,1.7135,10.0,71.0,9.0
2021-06-13 03:00:00,17.79,,16.0,14.2825,6.0,10.5625,12.0,32.0,20.4233,24.5067,37.0,31.0,16.0,74.0,15.0,105.0,25.0,25.0,62.0,21.0,75.0,25.0,57.0,26.0,30.0,27.0,24.0,16.0,6.0,5.0,10.0,5.0,9.0,15.0,2.0,5.0,13.0,15.0,1.85925,12.0,88.0,15.0
2021-06-13 04:00:00,16.3196,,17.0,17.0367,8.0,10.370999999999999,16.0,28.0,21.43,28.3583,44.0,27.0,19.0,34.0,19.0,94.0,28.0,21.0,57.0,21.0,50.0,58.0,28.0,52.0,21.0,24.0,14.0,17.0,7.0,7.0,12.0,10.0,9.0,9.0,6.0,13.0,19.0,6.0,1.40992,12.0,14.0,13.0
2021-06-13 05:00:00,18.5525,,18.0,20.6633,7.0,13.447000000000001,14.0,24.0,22.9733,32.4142,36.0,25.0,20.0,26.0,12.0,74.0,19.0,20.0,44.0,15.0,36.0,44.0,26.0,94.0,20.0,21.0,18.0,18.0,4.0,7.0,12.0,13.0,4.0,9.0,8.0,17.0,13.0,11.0,1.0,15.0,22.0,15.0
2021-06-13 06:00:00,26.4075,,21.0,28.3484,8.0,14.8683,10.0,21.0,23.8017,30.9258,47.0,24.0,15.0,21.0,23.0,56.0,16.0,23.0,41.0,24.0,36.0,34.0,49.0,15.0,23.0,20.0,17.0,16.0,6.0,4.0,7.0,8.0,5.0,12.0,8.0,10.0,9.0,30.0,1.07883,12.0,8.0,14.0
2021-06-13 07:00:00,12.0009,,18.0,36.3692,11.0,8.76016,16.0,24.0,18.9192,27.1292,45.0,24.0,16.0,29.0,20.0,46.0,26.0,16.0,46.0,38.0,23.0,51.0,22.0,35.0,24.0,20.0,16.0,18.0,5.0,4.0,8.0,8.0,9.0,29.0,27.0,16.0,9.0,10.0,1.0133299999999998,13.0,19.0,15.0
2021-06-13 08:00:00,13.3195,,16.0,36.57,10.0,12.692,17.0,33.0,13.6692,22.8892,42.0,23.0,18.0,39.0,17.0,47.0,28.0,16.0,34.0,32.0,36.0,42.0,34.0,29.0,18.0,24.0,15.0,21.0,6.0,4.0,10.0,13.0,13.0,24.0,43.0,22.0,7.0,17.0,1.935,32.0,35.0,14.0
2021-06-13 09:00:00,5.96809,,17.0,34.1442,8.0,18.1425,9.0,27.0,9.810839999999999,18.3409,45.0,25.0,14.0,49.0,26.0,43.0,21.0,17.0,46.0,24.0,31.0,45.0,25.0,31.0,14.0,19.0,19.0,25.0,11.0,7.0,17.0,18.0,17.0,79.0,94.0,47.0,25.0,29.0,1.42008,80.0,42.0,19.0
2021-06-13 10:00:00,8.17924,,18.0,35.575,9.0,12.7017,17.0,28.0,7.92892,13.8175,47.0,23.0,15.0,51.0,42.0,33.0,45.0,26.0,66.0,29.0,26.0,48.0,29.0,47.0,19.0,21.0,14.0,27.0,12.0,17.0,27.0,45.0,13.0,79.0,60.0,125.0,10.0,15.0,1.41192,73.0,90.0,32.0
2021-06-13 11:00:00,13.9725,,18.0,37.2034,9.0,11.8253,12.0,15.0,8.46675,10.7783,43.0,28.0,17.0,49.0,40.0,37.0,46.0,25.0,56.0,26.0,25.0,37.0,27.0,29.0,19.0,26.0,19.0,21.0,19.0,27.0,46.0,66.0,8.0,68.0,64.0,61.0,38.0,59.0,3.51108,40.0,38.0,35.0
2021-06-13 12:00:00,4.80791,,9.0,37.5717,8.0,12.4783,11.0,13.0,8.15666,8.485,44.0,34.0,20.0,46.0,37.0,42.0,37.0,20.0,48.0,24.0,22.0,38.0,24.0,25.0,30.0,25.0,24.0,30.0,16.0,41.0,28.0,59.0,3.0,58.0,38.0,37.0,26.0,29.0,5.33058,22.0,27.0,29.0
2021-06-13 13:00:00,5.033919999999998,,15.0,37.115,6.0,9.94633,13.0,7.0,5.13966,5.59966,30.0,36.0,34.0,37.0,37.0,23.0,40.0,18.0,35.0,16.0,13.0,29.0,19.0,30.0,36.0,24.0,33.0,25.0,21.0,30.0,26.0,56.0,4.0,38.0,26.0,29.0,24.0,22.0,6.3840900000000005,23.0,17.0,23.0
2021-06-13 14:00:00,15.2933,,15.0,35.85,8.0,13.2033,12.0,3.0,4.8695,5.9600800000000005,29.0,15.0,42.0,31.0,30.0,25.0,26.0,22.0,30.0,20.0,17.0,20.0,19.0,18.0,14.0,22.0,18.0,23.0,19.0,25.0,29.0,65.0,4.0,34.0,19.0,17.0,24.0,25.0,5.45442,21.0,5.0,18.0
2021-06-13 15:00:00,14.8025,,15.0,30.9842,19.0,10.248,13.0,5.0,5.95942,6.18283,26.0,20.0,46.0,21.0,20.0,22.0,26.0,19.0,23.0,20.0,15.0,20.0,21.0,22.0,19.0,20.0,11.0,20.0,28.0,34.0,38.0,33.0,2.0,15.0,50.0,17.0,20.0,32.0,4.32242,49.0,21.0,18.0
2021-06-13 16:00:00,20.0542,,13.0,26.8217,15.0,19.9579,8.0,6.0,8.17717,6.1593300000000015,21.0,29.0,38.0,24.0,28.0,30.0,28.0,21.0,14.0,24.0,15.0,17.0,31.0,30.0,14.0,13.0,13.0,23.0,26.0,45.0,43.0,77.0,13.0,36.0,46.0,42.0,29.0,51.0,4.8021699999999985,52.0,23.0,16.0
2021-06-13 17:00:00,22.9325,,19.0,23.6342,12.0,16.0217,8.0,8.0,9.25166,7.44942,29.0,29.0,33.0,24.0,35.0,29.0,44.0,27.0,29.0,26.0,18.0,26.0,37.0,29.0,20.0,20.0,20.0,20.0,24.0,88.0,106.0,166.0,39.0,146.0,50.0,87.0,46.0,42.0,6.7846699999999975,147.0,29.0,19.0
2021-06-13 18:00:00,33.2167,,17.0,19.9659,15.0,7.633999999999999,13.0,31.0,10.5683,6.0785,35.0,40.0,39.0,31.0,25.0,30.0,30.0,30.0,35.0,41.0,37.0,42.0,34.0,28.0,13.0,21.0,16.0,17.0,46.0,146.0,144.0,208.0,30.0,456.0,68.0,265.0,61.0,79.0,9.77333,133.0,29.0,28.0
2021-06-13 19:00:00,14.4342,,17.0,18.3633,11.0,14.4808,23.0,30.0,13.8525,8.364239999999999,30.0,38.0,47.0,23.0,26.0,29.0,32.0,32.0,33.0,55.0,44.0,31.0,45.0,57.0,13.0,21.0,12.0,38.0,45.0,135.0,143.0,203.0,88.0,135.0,71.0,331.0,121.0,148.0,9.39417,159.0,20.0,44.0
2021-06-13 20:00:00,8.634319999999999,,15.0,15.79,10.0,40.26,46.0,23.0,16.5533,12.8892,45.0,74.0,49.0,27.0,36.0,58.0,38.0,44.0,27.0,52.0,34.0,32.0,49.0,35.0,23.0,24.0,24.0,26.0,27.0,145.0,318.0,71.0,72.0,201.0,49.0,285.0,92.0,118.0,8.27283,138.0,14.0,25.0
2021-06-13 21:00:00,7.51991,,18.0,14.0442,9.0,58.9833,28.0,45.0,20.1292,22.8083,49.0,63.0,44.0,33.0,52.0,69.0,53.0,46.0,45.0,48.0,32.0,34.0,33.0,30.0,60.0,13.0,21.0,20.0,29.0,251.0,266.0,89.0,67.0,491.0,57.0,100.0,167.0,169.0,7.87725,126.0,17.0,54.0
2021-06-13 22:00:00,9.174,,18.0,10.7492,11.0,37.6225,20.0,22.0,20.8342,24.1308,60.0,53.0,39.0,28.0,60.0,56.0,66.0,53.0,53.0,41.0,34.0,33.0,32.0,10.0,32.0,9.0,2.0,17.0,16.0,322.0,529.0,55.0,60.0,627.0,38.0,419.0,222.0,332.0,5.871,121.0,15.0,69.0
2021-06-13 23:00:00,12.7283,,17.0,8.49008,16.0,20.4192,21.0,12.0,18.9708,19.6975,42.0,52.0,27.0,41.0,52.0,30.0,70.0,47.0,52.0,42.0,24.0,43.0,34.0,10.0,9.0,9.0,4.0,24.0,21.0,439.0,522.0,57.0,99.0,458.0,53.0,294.0,205.0,233.0,4.89492,168.0,61.0,45.0
2021-06-14 00:00:00,5.71142,,12.0,10.23,14.0,6.32,14.0,12.0,17.8683,16.4667,40.0,49.0,31.0,52.0,67.0,50.0,64.0,32.0,50.0,59.0,34.0,50.0,27.0,12.0,17.0,9.0,5.0,18.0,23.0,315.0,400.0,47.0,60.0,57.0,314.0,294.0,161.0,182.0,2.9108400000000003,116.0,51.0,51.0
2021-06-14 01:00:00,18.2917,,19.0,13.675,16.0,7.0105,12.0,21.0,17.1625,13.7508,41.0,43.0,29.0,44.0,51.0,64.0,64.0,31.0,52.0,35.0,56.0,31.0,21.0,12.0,9.0,6.0,4.0,10.0,10.0,270.0,316.0,43.0,48.0,25.0,191.0,184.0,105.0,52.0,2.81875,71.0,41.0,68.0
2021-06-14 02:00:00,16.62,,12.0,14.7933,18.0,11.7242,12.0,28.0,18.5183,12.9425,41.0,42.0,25.0,53.0,50.0,57.0,62.0,32.0,57.0,40.0,33.0,25.0,12.0,9.0,6.0,8.0,6.0,10.0,9.0,166.0,234.0,73.0,31.0,18.0,233.0,91.0,30.0,32.0,2.40508,51.0,34.0,32.0
2021-06-14 03:00:00,16.1367,,12.0,16.6758,14.0,7.960660000000002,13.0,16.0,20.715,14.4392,36.0,36.0,15.0,51.0,54.0,58.0,60.0,26.0,50.0,25.0,24.0,20.0,9.0,8.0,3.0,11.0,5.0,6.0,14.0,152.0,141.0,104.0,17.0,75.0,145.0,168.0,29.0,31.0,1.4740799999999998,44.0,28.0,38.0
2021-06-14 04:00:00,11.0858,,15.0,17.0542,14.0,8.79317,10.0,19.0,20.6358,17.2367,40.0,35.0,12.0,42.0,67.0,50.0,56.0,20.0,53.0,25.0,15.0,21.0,8.0,6.0,5.0,10.0,3.0,5.0,9.0,92.0,110.0,34.0,7.0,52.0,97.0,73.0,7.0,11.0,2.83675,33.0,48.0,34.0
2021-06-14 05:00:00,13.9557,,18.0,15.8333,17.0,10.0057,9.0,13.0,21.2675,19.2633,40.0,36.0,12.0,38.0,63.0,42.0,57.0,27.0,52.0,27.0,16.0,21.0,13.0,9.0,6.0,9.0,4.0,4.0,7.0,79.0,65.0,12.0,10.0,116.0,99.0,111.0,4.0,10.0,3.43775,52.0,19.0,41.0
2021-06-14 06:00:00,12.9375,,20.0,16.4925,19.0,9.67941,13.0,15.0,21.0433,19.7608,64.0,39.0,9.0,42.0,64.0,49.0,64.0,38.0,50.0,19.0,21.0,24.0,9.0,9.0,4.0,9.0,5.0,6.0,5.0,46.0,88.0,17.0,8.0,41.0,3.0,56.0,5.0,8.0,3.76892,55.0,19.0,46.0
