ID,year,tamano,sales,age,foreign,export,workers,fomento,iyd,impuestos,utilidades
102566,2007,3,2.268601581,14,0,0,1,0,0,1.41E-05,8.60E-05
102567,2007,3,2.265404149,10,0,0,0.602059991,0,0,1.69E-05,9.96E-05
102571,2009,3,5.975625272,10,0,0,1.278753601,0,0,0.028544516,0.042816742
102573,2009,3,6.009099026,16,0,0,0.602059991,0,0,0.01312807,0.093984172
102580,2009,3,5.934717467,11,0,0,0.477121255,0,0,0.008088849,0.034070809
102581,2009,3,5.678008845,6,0,0,0.602059991,0,0,0,-0.014996567
102581,2013,3,2.554718567,10,0,0,1.397940009,0,0,6.75E-06,2.79E-05
102581,2015,3,2.493552414,12,1,0,1.69019608,0,0,6.80E-06,-3.94E-05
102581,2017,3,2.552038337,14,0,0,1.568201724,0,0,0,7.90E-06
102589,2017,3,3.130199985,16,0,0,2.511883361,1,0,0,0.000427888
102613,2007,3,2.161876368,11,0,0,0.84509804,0,0,0,-7.90E-06
102628,2007,3,2.251668656,7,0,0,0,0,0,0,6.74E-05
102638,2007,3,2.404432459,25,0,0,1.447158031,1,0,2.27E-05,0.000195188
102643,2015,3,2.683968207,19,0,0,1.568201724,0,0,3.40E-07,8.12E-05
102643,2017,3,1.578049889,21,0,0,0,0,0,0,-0.000217469
102644,2009,3,5.720515593,14,0,0,0.954242509,0,0,0.01151859,0.048150855
102644,2013,3,2.898921266,18,0,0,2.382017043,0,0,6.05E-05,0.000241349
102644,2015,3,2.974379445,20,0,0,2.527629901,0,0,9.64E-05,0.000330581
102649,2009,3,5.781419295,7,0,0,1.176091259,0,0,0,0.005003611
102649,2013,3,2.893856065,11,0,0,2.58546073,0,0,2.54E-05,6.07E-05
102649,2015,3,2.863578198,13,0,0,2.478566496,0,0,1.08E-06,0.000115155
102652,2015,3,2.635444015,14,0,0,2.311753861,0,0,0,-2.83E-05
102660,2007,3,2.030455729,19,0,0,0.77815125,0,1,0,0
102662,2009,3,5.95275259,13,0,0,1.740362689,0,0,0.075354734,-0.289322
102668,2007,3,2.223741418,6,0,0,1.176091259,0,0,9.10E-05,-8.43E-05
102669,2007,3,2.358921897,7,0,0,1.041392685,0,1,1.75E-05,9.44E-05
102681,2007,3,2.207437288,9,0,0,0.903089987,0,0,1.80E-05,5.94E-05
102686,2009,3,5.506880433,11,0,0,1,0,0,0.021840051,0.10223209
102688,2015,3,2.754982317,22,0,0,2.819543936,0,0,0,-0.000857323
102688,2017,3,2.625378311,24,0,0,2.495544338,0,0,0,-5.46E-05
102704,2009,3,5.67430463,16,0,0,0.84509804,0,0,0,0.040199789
102704,2013,3,2.506725912,23,0,0,1.69019608,1,1,0,-4.35E-05
102704,2015,3,2.219771144,22,0,0,1.69019608,0,0,0,4.16E-05
102709,2007,3,2.234362646,11,0,0,0.77815125,0,0,0,0
102710,2009,3,5.78002845,16,0,0,1,0,0,0.092452203,0.064133668
102710,2013,3,2.745597138,20,0,0,2.08278537,0,0,2.16E-05,2.69E-05
102710,2015,3,2.099177804,22,0,0,1.568201724,0,0,2.85E-06,6.70E-06
102717,2009,3,5.86660205,8,0,0,1,0,0,0.034211797,0.16703406
102717,2013,3,2.956548075,12,0,0,2.309630167,0,0,4.61E-05,0.000184457
102717,2015,3,2.844177185,14,0,0,2.336459734,0,0,3.14E-05,0.000108296
102719,2007,3,2.296171723,4,0,0,0.84509804,0,0,7.08E-06,3.46E-05
102719,2009,3,5.372666115,6,0,0,0.84509804,0,0,0.007274112,0.035514785
102719,2013,3,2.679170369,10,0,0,2.075546961,0,0,3.01E-05,0.000120409
102719,2015,3,2.873956026,12,0,0,2.053078443,0,0,7.42E-05,0.000255685
102719,2017,3,2.901150768,14,0,0,2.187520721,0,0,8.93E-05,0.000295171
102723,2015,3,2.414889889,11,0,0,0.301029996,0,0,5.76E-05,0.000198364
102723,2017,3,2.469523546,13,0,0,1.397940009,0,0,6.13E-05,0.000183757
102733,2007,3,2.313926984,22,0,0,0.301029996,0,0,4.19E-06,2.00E-05
102733,2009,3,5.591524793,16,0,0,0.301029996,0,0,0.007526941,0.067488016
102733,2013,3,2.56350719,20,0,0,1.568201724,0,0,1.03E-05,4.26E-05
102733,2015,3,2.458678648,22,0,0,1.69019608,0,1,1.04E-05,1.66E-05
102733,2017,3,2.316994533,24,0,0,1.397940009,0,0,0,-4.71E-06
102734,2007,3,2.005060035,24,0,0,1.204119983,0,1,0,3.26E-05
102737,2009,3,5.953806911,16,0,0,1.361727836,0,0,0,0.039028449
102737,2013,3,2.88781369,20,0,0,2.58546073,0,0,0,-5.38E-05
102737,2015,3,2.903850807,9,0,0,2.495544338,0,1,0,9.13E-06
102737,2017,3,2.789874777,24,0,0,2.542825427,0,0,0,-6.78E-05
102738,2009,3,5.998082162,22,0,0,1.041392685,0,0,0.045579875,0.22727234
102738,2013,3,3.013955967,26,0,0,2.311753861,0,0,5.26E-05,0.000201516
102738,2015,3,3.015144986,28,0,0,2.257678575,0,0,4.40E-05,0.000195228
102738,2017,3,2.979128864,30,0,0,2.257678575,0,0,2.02E-05,0.000145754
102748,2007,3,2.113937907,6,0,0,0.301029996,0,0,1.81E-06,8.33E-06
102758,2007,3,2.184163769,16,0,0,1.556302501,0,0,5.71E-07,0
102767,2009,3,5.539924128,5,0,0,1,0,0,0.003617139,0.017660146
102774,2007,3,2.040371723,28,0,0,0.301029996,0,0,1.85E-06,6.59E-06
102782,2009,3,5.871790285,4,0,0,1.322219295,0,0,0,-0.21422594
102782,2013,3,2.918380678,23,0,0,2.713490543,0,1,0,7.43E-05
102782,2015,3,2.983817357,10,0,0,2.770115295,0,0,1.57E-06,0.000118679
102786,2007,3,2.159312346,14,0,0,0.602059991,0,0,6.84E-07,4.54E-06
102788,2009,3,5.435905796,16,0,0,1.531478917,0,0,0.00417348,0.027590518
102800,2013,3,2.590505455,52,0,0,1.69019608,0,0,3.03E-06,0.000121557
102800,2015,3,2.580486938,54,0,0,1.69019608,0,0,4.85E-06,0.000162294
102800,2017,3,2.636163288,56,0,0,1.69019608,0,0,9.35E-07,0.00032556
102801,2007,3,2.045640133,6,0,0,0.84509804,0,0,5.20E-06,-5.49E-06
102802,2007,3,2.216466794,6,0,0,0.602059991,0,0,1.64E-06,2.07E-05
102824,2007,3,2.097584695,19,0,0,0.602059991,0,0,2.85E-06,1.80E-05
102826,2007,3,2.256324009,7,0,0,0.84509804,0,0,0,0
102827,2009,3,5.959753247,6,0,0,1.643452676,0,0,0,0.1488048
102830,2007,3,2.1110439,2,0,0,1.342422681,0,1,3.05E-06,2.38E-05
102837,2007,3,2.021096309,1,0,0,0.84509804,0,0,0,5.65E-06
102842,2015,3,3.021828317,18,0,0,3.197280558,0,0,1.09E-06,1.84E-06
102842,2017,3,3.13290882,20,0,0,3.323045735,0,1,9.61E-06,-1.15E-05
102849,2007,3,2.270534575,16,0,0,0.477121255,0,1,0,0
102860,2009,3,5.755160921,8,0,0,0.477121255,0,0,0.00847328,0.05170082
102860,2013,3,2.935045545,12,0,0,2.08278537,0,0,8.65E-06,2.64E-05
102860,2015,3,2.86497225,14,0,0,2.025305865,0,1,6.01E-06,-2.49E-05
102860,2017,3,2.91459037,16,0,0,1.986771734,0,1,5.22E-06,5.45E-05
102863,2007,3,2.159578742,14,0,0,1.361727836,0,0,0,2.28E-05
102876,2007,3,2.096531282,4,0,0,0.84509804,1,1,1.84E-06,1.70E-05
102878,2007,3,1.992810303,7,0,0,0.602059991,0,0,2.00E-06,1.11E-05
102884,2007,3,1.896434433,10,0,0,0.301029996,0,1,3.65E-07,2.00E-05
102892,2009,3,5.670055139,16,0,0,1.255272505,0,0,0,0.078178977
102898,2009,3,6.036619315,7,0,0,0.301029996,0,0,0.015526671,0.086490188
102901,2007,3,2.31581288,16,0,0,0.698970004,0,0,4.90E-06,2.59E-05
102915,2007,3,2.143767664,3,0,0,0.301029996,0,0,6.35E-07,6.88E-06
102917,2009,3,5.345582945,12,0,0,0.301029996,0,0,0,0.016439869
102918,2013,3,1.97697228,29,0,0,1.113943352,0,0,4.59E-06,1.93E-05
102920,2007,3,2.111943841,14,0,0,0.477121255,0,1,0,0
102923,2009,3,5.834329728,12,0,0,1.079181246,0,0,0.00051865,0.002532233
102923,2013,3,2.927497337,16,0,0,1.785329835,1,1,6.66E-06,2.67E-05
102923,2015,3,2.598514429,18,0,0,1.986771734,0,0,0,-3.15E-05
102925,2007,3,2.102061858,43,0,0,0.77815125,0,0,0,-2.28E-05
102930,2007,3,2.157670357,21,0,0,0,0,0,7.88E-07,5.65E-06
102933,2007,3,2.063139065,29,0,0,0,0,0,1.49E-05,7.64E-05
102937,2007,3,2.266373654,33,0,0,0,0,0,2.44E-06,9.84E-06
102938,2009,3,5.581910173,16,0,0,0.301029996,0,0,0,0.046368125
102938,2013,3,2.445799358,20,0,0,2.648360011,0,0,0,3.92E-05
102945,2007,3,2.062789757,25,0,0,0.698970004,0,0,5.43E-06,1.14E-05
102947,2007,3,2.080719252,9,0,0,0.903089987,0,1,2.78E-06,7.49E-06
102948,2007,3,1.995577592,1,0,0,0.477121255,0,1,0,-3.75E-06
102952,2007,3,2.189479084,15,0,0,0.477121255,0,0,5.58E-06,1.87E-05
102960,2009,3,5.777549611,4,0,0,1.301029996,0,0,0,0.006445773
102961,2007,3,2.101407649,19,0,0,0.602059991,0,0,6.09E-06,3.47E-05
102962,2009,3,5.510735147,16,0,0,1.204119983,0,0,0.013205644,0.045054992
102962,2013,3,2.367978994,20,0,0,2.257678575,0,0,3.33E-05,0.000133057
102962,2015,3,2.52083706,17,0,0,1.86332286,0,0,2.16E-05,4.85E-05
102963,2009,3,5.369473759,8,0,0,0.477121255,0,0,0.004044599,0.005581054
102963,2013,3,2.326653763,12,0,0,2.227886705,0,0,4.03E-06,2.68E-05
102963,2015,3,2.493054897,14,0,0,2.227886705,0,0,9.86E-06,7.45E-05
102963,2017,3,2.465365881,16,0,0,2.257678575,0,0,1.66E-05,4.49E-05
102965,2007,3,2.001309138,10,0,0,0.903089987,0,0,6.73E-06,2.31E-05
102975,2007,3,2.203916604,14,0,0,1.113943352,0,0,6.12E-06,4.16E-05
102989,2007,3,2.254455021,24,0,0,0.477121255,0,1,3.46E-06,1.19E-05
103001,2009,3,5.486823985,14,0,0,0.698970004,0,0,0.003024834,0.019591238
103005,2007,3,2.01615932,7,0,0,0,0,1,2.77E-06,1.99E-05
103006,2007,3,2.080191975,3,0,0,0.77815125,0,1,3.18E-06,1.55E-05
103008,2015,3,2.251162621,10,0,0,2.08278537,0,0,3.41E-06,1.74E-05
103010,2007,3,2.07481114,8,0,0,0.477121255,0,0,6.58E-06,2.03E-05
103013,2007,3,2.04148297,27,0,0,0.698970004,0,1,0,1.08E-05
103016,2009,3,5.631728869,3,0,0,0.698970004,0,0,2.79E-05,0.002191077
103024,2007,3,2.07365223,4,0,0,0.698970004,0,0,1.25E-06,1.28E-05
103026,2007,3,2.199134905,14,0,0,0.301029996,0,0,2.16E-06,6.45E-06
103037,2009,3,5.751802552,16,0,0,1.612783857,0,0,0,0.20219
103037,2013,3,2.875358607,22,0,0,2.98811284,0,0,0,-2.15E-05
103037,2015,3,2.999897777,24,0,0,2.723455672,0,0,0,3.21E-06
103037,2017,3,2.975399187,26,0,0,2.542825427,0,0,0,4.47E-05
103049,2007,3,2.103518771,8,0,0,0.477121255,0,0,1.91E-06,9.33E-06
103054,2007,3,2.094764728,8,0,0,0.698970004,0,0,0,9.39E-06
103057,2009,3,5.813521945,9,0,0,1.041392685,0,0,0.002299774,0.0078547
103057,2013,3,2.553432243,13,0,0,2.227886705,0,0,6.74E-05,7.23E-06
103057,2015,3,2.677379856,15,0,0,2.195899652,0,1,4.75E-06,1.64E-05
103059,2009,3,5.594483709,4,0,0,0.903089987,0,0,0.010114609,0.033911371
103059,2013,3,2.931247065,8,0,0,2.136720567,0,0,1.85E-05,0.000162961
103059,2015,3,2.983978117,10,0,0,2.336459734,0,0,2.06E-05,7.96E-05
103063,2009,3,5.432755649,16,0,0,1,0,0,0.001047212,0.009700062
103066,2009,3,4.888658235,11,0,0,0.698970004,0,0,0.00456118,0.055371469
103066,2013,3,2.804278814,20,0,0,2.08278537,0,0,7.41E-06,8.79E-05
103066,2015,3,2.657064845,22,0,0,1.986771734,0,0,1.23E-05,9.06E-05
103066,2017,3,2.623361582,24,0,0,1.929418926,0,0,0,9.28E-05
103070,2009,3,5.426160545,7,0,0,1.176091259,0,0,0.003970664,0.019386186
103083,2009,3,5.669322349,5,0,0,1.176091259,0,0,0.004618346,0.050408789
103084,2009,3,5.209387576,12,0,0,1,1,0,0,0.088694063
103084,2013,3,2.351651099,16,0,0,2.193124598,0,0,0,-0.000108408
103084,2015,3,2.531083785,18,0,0,2.195899652,0,0,0,-0.000133647
103087,2009,3,5.994333543,16,0,0,0.84509804,1,0,0.012743375,0.041360355
103089,2007,3,2.066394102,10,0,0,1.414973348,0,0,9.51E-06,5.50E-06
103104,2007,3,2.2741858,12,0,0,1,0,0,1.99E-08,6.77E-07
103109,2007,3,2.149883629,8,0,0,0.602059991,0,0,0,2.40E-05
103116,2009,3,5.360797658,8,0,0,0.301029996,0,0,0,0.013174762
103116,2013,3,2.546807169,12,0,0,1.397940009,0,0,1.04E-05,6.52E-05
103116,2015,3,2.851400309,14,0,0,1.113943352,0,0,9.38E-06,6.85E-05
103118,2009,3,5.462596051,16,0,0,0.698970004,0,0,0.002007395,0.009800807
103118,2013,3,1.891380531,23,0,0,1.785329835,0,0,9.34E-07,-7.20E-06
103118,2015,3,2.216942265,25,0,0,1.785329835,0,0,1.85E-06,4.24E-05
103118,2017,3,1.996542956,26,0,0,1.785329835,0,0,8.77E-06,-4.09E-05
103119,2009,3,0,13,0,0,0.477121255,0,0,0,0
103122,2007,3,2.31950037,9,0,0,0.698970004,0,1,0,0.000161309
103135,2009,3,5.493699098,13,0,0,0.903089987,0,0,0.008857974,0.045704234
103149,2007,3,2.169465846,7,0,0,0.602059991,0,0,8.24E-06,4.85E-05
103159,2009,3,5.990070806,6,0,0,1.380211242,0,0,0,0.11086287
103160,2007,3,2.029720084,44,0,0,0.698970004,1,0,2.74E-06,1.34E-05
103165,2009,3,5.510554098,16,0,0,1.079181246,0,0,0.004315111,0.014342684
103167,2009,3,5.641021544,17,0,0,0.903089987,0,0,0.000500068,0.000607075
103174,2009,3,5.937463196,16,0,0,1.342422681,0,0,0,0.032031762
103174,2013,3,3.012927658,20,0,0,2.123851641,0,0,2.26E-05,9.05E-05
103174,2015,3,2.988762203,22,0,0,2.682145076,0,0,4.37E-05,0.000150497
103175,2009,3,5.748476768,12,0,0,0.301029996,0,0,0,-0.091877508
103175,2013,3,2.551599035,17,0,0,1.69019608,0,0,0,5.93E-05
103182,2009,3,5.963696739,12,0,0,1.113943352,1,0,0.006902058,0.033698281
103182,2013,3,3.159428973,16,0,0,2.442479769,0,0,1.79E-05,7.17E-05
103182,2017,3,2.844770403,20,0,0,2.227886705,0,0,9.40E-06,2.82E-05
103185,2009,3,5.8941877,16,0,0,0.477121255,0,0,0.005769904,0.062140715
103185,2013,3,2.692615951,20,0,0,1.716003344,0,0,1.10E-05,1.94E-05
103185,2015,3,2.996592736,22,0,0,1.69019608,0,0,1.94E-05,3.68E-05
103185,2017,3,2.93812612,24,0,0,1.86332286,0,0,2.54E-05,0.000109221
103187,2007,3,2.005174075,7,0,0,0.77815125,0,1,1.42E-06,9.53E-06
103192,2007,3,2.280622207,14,0,0,0.602059991,0,0,4.82E-06,-4.20E-05
103196,2015,3,3.075133565,19,0,0,1.785329835,0,0,3.50E-05,0.000800012
103205,2007,3,2.088740348,10,0,0,0,0,0,2.40E-06,9.44E-06
103209,2015,3,0,17,0,0,0,0,0,0,-3.40E-06
103210,2013,3,1.989552292,14,0,0,1.612783857,0,0,0,5.83E-05
103213,2009,3,5.198144977,10,0,0,1.342422681,0,0,0,0.041179238
103229,2009,3,5.124348966,11,0,0,1.113943352,0,0,0.034667008,-0.055302445
103229,2013,3,2.446095161,15,0,0,1.113943352,0,0,3.37E-05,9.93E-05
103229,2015,3,2.389911456,17,0,0,1.113943352,0,0,2.47E-05,0.000106541
103231,2009,3,5.707818734,10,0,0,0.301029996,0,0,0.00677726,0.13529861
103232,2009,3,5.886274759,5,0,0,1.322219295,0,0,0.036166141,0.18170506
103232,2015,3,2.805245127,11,0,0,2.6599162,0,0,3.23E-05,-0.000557451
103274,2007,3,2.089304275,2,0,0,0.477121255,0,0,1.94E-06,1.38E-05
103286,2007,3,2.0830284,3,0,0,0,0,1,5.65E-07,-3.15E-06
103294,2007,3,2.166055192,5,0,0,0,0,1,1.97E-06,8.97E-06
103295,2007,3,2.266821193,9,0,0,0.602059991,0,0,0,9.30E-06
103312,2009,3,5.865323697,16,0,0,0.602059991,0,0,0.003090422,0.012584457
103312,2013,3,2.841453265,15,0,0,1.568201724,0,0,3.35E-06,8.84E-06
103312,2015,3,2.653609644,19,0,0,1.69019608,0,0,2.89E-06,1.32E-05
103312,2017,3,2.674697189,57,0,0,1.397940009,0,0,1.91E-06,1.23E-05
103314,2007,3,2.052586567,21,0,0,0.602059991,0,1,0,0.000112828
103318,2007,3,2.249319405,14,0,0,1.041392685,0,0,0,2.76E-05
103326,2007,3,2.030724528,4,0,0,0.698970004,0,0,5.38E-06,1.75E-05
103328,2007,3,2.116717267,10,0,0,0.698970004,0,1,1.72E-06,1.96E-05
103332,2007,3,2.114167123,8,0,0,0.84509804,0,0,0,6.23E-05
103333,2007,3,2.191778791,8,0,0,1,0,0,6.46E-07,3.16E-06
103334,2009,3,5.78005291,16,0,0,1.908485019,0,0,0.003174807,0.018675334
103334,2013,3,2.784464535,20,0,0,2.123851641,0,0,3.92E-06,0.000125536
103334,2015,3,2.515835219,22,0,0,2.227886705,0,0,0,-3.25E-05
103334,2017,3,2.609976996,24,0,0,1.662757832,0,0,0,-4.34E-05
103335,2009,3,0,16,0,0,1,0,0,0,-4.40E-05
103338,2015,3,2.837630818,17,0,0,2.496929648,0,1,3.19E-06,1.10E-05
103339,2007,3,2.298029647,4,0,0,0.84509804,0,0,3.08E-06,-1.02E-05
103340,2009,3,5.838933978,13,0,0,1.414973348,0,0,0.00071578,0.027890734
103340,2013,3,2.946523264,17,0,0,2.257678575,0,0,1.09E-05,5.95E-05
103340,2015,3,2.962441104,19,0,0,2.285557309,0,0,7.16E-06,2.78E-05
103345,2007,3,2.260518529,7,0,0,1.041392685,0,0,1.32E-06,8.86E-06
103349,2007,3,2.303957501,2,0,0,0.84509804,0,0,6.64E-07,7.22E-07
103352,2009,3,5.542091197,9,0,0,0.698970004,0,0,0.001865684,0.013715357
103353,2009,3,5.720190017,16,0,0,1.255272505,0,0,0.003643383,0.021604287
103354,2009,3,5.389130932,5,0,0,0.602059991,0,0,0.002379474,0.010073847
103354,2013,3,2.133572373,9,0,0,1.986771734,0,0,0,-6.22E-05
103365,2007,3,2.290308398,11,0,0,1.113943352,0,0,1.99E-06,1.17E-05
103365,2009,3,5.511641759,43,0,0,1.113943352,0,0,0.0035041,0.024883658
103365,2013,3,2.563223945,16,0,0,2.227886705,0,0,1.50E-05,-0.000116803
103365,2015,3,2.71398534,19,0,0,2.336459734,0,0,8.19E-06,0.000168459
103365,2017,3,2.730201733,21,0,0,2.336459734,0,0,3.35E-05,-1.86E-06
103367,2007,3,2.025751403,54,0,0,0.698970004,0,0,4.27E-07,1.44E-06
103369,2007,3,2.098566584,7,0,0,0.301029996,0,0,7.48E-07,0
103372,2007,3,2.006871351,3,0,0,0.77815125,0,0,1.90E-06,1.12E-05
103373,2007,3,2.23672147,4,0,0,0,0,0,1.29E-06,1.26E-05
103377,2007,3,2.28846158,9,0,0,0.698970004,0,0,1.44E-06,4.37E-06
103383,2009,3,5.555433453,14,0,0,0.301029996,0,0,0,0.029863494
103383,2013,3,2.730179286,20,0,0,2.195899652,0,0,0,5.60E-05
103383,2015,3,2.841380628,25,0,0,2.336459734,0,0,0,5.74E-05
103387,2009,3,5.869436347,3,0,0,1.491361694,0,0,0.020349691,0.12573566
103389,2007,3,2.186554328,12,0,0,1.361727836,0,1,7.59E-05,0.001474189
103401,2007,3,2.087500206,7,0,0,0.301029996,0,0,0,0
103413,2007,3,2.059440382,14,0,0,1.255272505,0,0,4.89E-07,5.54E-06
103414,2007,3,2.049363293,9,0,0,0.602059991,0,0,0,3.14E-05
103416,2007,3,1.900805736,4,0,0,0,0,1,1.06E-05,6.81E-05
103421,2007,3,2.158478771,14,0,0,0.602059991,0,0,0,2.98E-06
103423,2007,3,2.056217093,9,0,0,0.477121255,0,0,0,9.86E-06
103427,2007,3,2.197484532,2,0,0,0,0,1,0,0.0001075
103427,2009,3,5.812346607,4,0,0,1.477121255,0,0,0.001501847,0.088067945
103427,2013,3,2.683762944,8,0,0,1.431363764,0,0,9.68E-07,3.96E-05
103427,2017,3,2.668585385,12,0,0,2.723455672,0,0,9.70E-06,3.92E-05
103437,2007,3,2.165543242,6,0,0,0,0,0,1.40E-06,9.37E-06
103438,2007,3,2.036322825,15,0,0,0.77815125,0,0,0,2.95E-05
103439,2007,3,2.22234922,6,0,0,0.84509804,0,1,0,0
103439,2009,3,5.280355134,7,0,0,0.954242509,0,0,0.013258898,0.048837258
103442,2013,3,3.063553528,12,0,1,2.227886705,0,0,0,0.000387674
103463,2009,3,5.603588934,4,0,0,1.079181246,0,0,0,-0.029458313
103463,2013,3,2.345317867,8,0,0,2.123851641,0,0,0,-1.02E-05
103463,2015,3,2.734467023,10,0,0,2.557507202,0,0,0,-0.000132256
103467,2007,3,1.95169681,2,0,0,0.301029996,0,0,9.50E-07,9.34E-06
103473,2007,3,2.161949208,5,0,0,1,0,0,4.02E-06,2.37E-05
103474,2009,3,4.88474042,11,0,0,0.77815125,0,0,0.001586667,0.004444306
103474,2013,3,1.864995945,15,0,0,1.826074803,0,0,1.97E-06,3.85E-06
103474,2015,3,2.041630534,17,0,0,1.785329835,0,0,1.22E-06,1.08E-05
103474,2017,3,1.963749291,19,0,0,1.602059991,0,0,9.79E-06,2.11E-06
103479,2007,3,2.050528814,5,0,0,0.301029996,1,0,9.14E-07,9.56E-06
103480,2007,3,2.07422799,5,0,0,0.301029996,0,0,3.98E-06,2.44E-05
103482,2007,3,2.221177959,6,0,0,0.477121255,0,0,5.23E-06,3.02E-05
103482,2015,3,2.820270186,14,0,0,0,0,0,6.95E-06,9.84E-05
103517,2007,3,2.169687098,9,0,0,1.322219295,0,0,1.99E-06,1.14E-05
103519,2007,3,2.242194525,11,0,0,0.77815125,0,0,1.38E-06,1.43E-05
103529,2013,3,1.697391746,20,0,0,2.820201459,0,1,0,-5.97E-06
103529,2015,3,2.371231311,37,0,0,2.227886705,0,0,0,5.89E-05
103529,2017,3,2.4912137,39,0,0,2.948901761,1,1,0,-0.000155055
103532,2007,3,2.003832388,28,0,0,0.477121255,0,0,0,3.65E-05
103534,2017,3,2.996847398,24,0,0,2.359835482,0,0,2.14E-05,8.21E-05
103539,2009,3,5.555041411,7,0,0,1.041392685,0,0,0,0.041562961
103539,2013,3,2.629934666,11,0,0,2.359835482,0,0,0,-7.48E-05
103539,2015,3,2.505220179,14,0,0,2.071882007,0,0,0,-5.65E-05
103540,2007,3,2.199499515,5,0,0,0.602059991,0,0,7.55E-06,2.36E-05
103556,2007,3,2.006028275,11,0,0,0.477121255,0,1,0,1.01E-05
103565,2007,3,2.150896926,11,0,0,0.954242509,0,0,3.23E-07,5.58E-07
103565,2009,3,5.54222155,13,0,0,0.301029996,0,0,0,-0.004365814
103565,2013,3,2.474729958,17,0,0,1.785329835,0,0,2.70E-06,4.22E-05
103565,2015,3,2.486075488,19,0,0,2.037426498,0,0,3.15E-06,2.08E-05
103567,2009,3,5.581045,5,0,0,0.602059991,0,0,0.00165139,0.021491377
103583,2007,3,2.054244437,6,0,0,0.477121255,0,0,1.05E-06,3.34E-05
103583,2009,3,5.673206434,16,0,0,0.698970004,0,0,0,0.015202193
103583,2013,3,2.790436233,20,0,0,1.397940009,0,0,4.66E-08,-2.06E-06
103598,2007,3,2.041727594,2,0,0,0.698970004,0,1,4.32E-06,2.58E-05
103600,2007,3,2.316541769,10,0,0,0.903089987,1,1,0,2.14E-05
103600,2013,3,2.499772806,16,0,0,1.986771734,0,0,1.38E-05,5.58E-05
103611,2009,3,0,26,0,0,0.301029996,0,0,0,0
103626,2007,3,2.096569775,28,0,0,0.954242509,0,0,1.36E-05,4.54E-05
103626,2009,3,5.134348464,16,0,0,0.698970004,0,0,0.018421326,0.042625801
103627,2009,3,5.395301488,13,0,0,0.602059991,0,0,0,0.06529675
103627,2013,3,2.477729261,17,0,0,1.397940009,0,0,4.43E-06,2.71E-05
103627,2015,3,2.533761576,19,0,0,1.986771734,0,0,0,1.03E-05
103627,2017,3,2.492514727,21,0,0,1.86332286,0,0,6.03E-06,3.40E-05
103629,2007,3,2.232503427,14,0,0,0.477121255,0,0,1.35E-06,3.21E-05
103633,2007,3,2.233403141,15,0,0,0.698970004,0,0,0,6.58E-05
103636,2009,3,5.397799518,16,0,0,0.301029996,0,0,0.003405238,0.012967399
103636,2013,3,2.100430653,33,0,0,0,0,0,2.76E-06,1.24E-05
103639,2007,3,2.186560574,14,0,0,0,0,0,0,1.24E-05
103646,2007,3,2.17525844,8,0,0,0.477121255,0,1,0,0
103651,2007,3,2.465953158,5,0,0,0.301029996,0,0,0,-4.00E-05
103653,2009,3,5.981402173,16,0,0,0.84509804,0,0,0,0.008131154
103663,2015,3,2.399218841,8,0,0,1.986771734,0,0,0,2.08E-05
103666,2007,3,2.215823823,35,0,0,0.954242509,0,0,6.82E-07,5.72E-06
103682,2007,3,2.137900371,14,0,0,0,0,0,0,5.09E-06
103684,2013,3,1.878377874,18,0,0,1.69019608,0,0,0,2.24E-05
103694,2007,3,2.048022495,14,0,0,0.477121255,0,1,8.36E-06,0
103695,2007,3,2.113338427,23,0,0,0.602059991,0,0,8.37E-07,4.84E-06
103702,2009,3,5.678485601,8,0,0,0.84509804,0,0,0.018761039,0.1217863
103702,2013,3,2.820952599,12,0,0,1.913813852,0,0,3.34E-05,0.000191538
103709,2009,3,5.878334555,13,0,0,1.278753601,0,0,0.008628845,0.067838281
103710,2007,3,2.002696838,3,0,0,0.477121255,0,0,0,0
103712,2007,3,2.121271598,2,0,0,0.77815125,0,1,0,-7.91E-06
103740,2007,3,2.231229439,32,0,0,1,0,1,4.08E-06,3.48E-06
103755,2013,3,2.247068034,35,0,0,2.403120521,0,0,0,-0.000193805
103765,2007,3,2.016687018,2,0,0,0.954242509,0,0,2.98E-06,3.53E-05
103767,2007,3,2.13705266,7,0,0,0,0,0,0,1.02E-05
103772,2007,3,2.105823207,8,0,0,0,0,0,1.04E-07,2.37E-06
103776,2007,3,2.265894388,14,0,0,1.041392685,0,0,2.21E-06,-2.23E-06
103777,2009,3,5.701735186,2,0,0,1.230448921,0,0,0,-0.045065828
103778,2009,3,5.983891018,6,0,0,2.041392685,1,0,0.047038445,-0.014839281
103793,2009,3,5.929678883,4,0,0,1.176091259,0,0,0.001405966,0.006864428
103793,2013,3,2.898388555,8,0,0,2.08278537,0,0,1.79E-05,7.15E-05
103793,2015,3,2.939083856,10,0,0,2.682145076,0,1,0,-7.69E-05
103799,2013,3,2.526037933,10,0,0,2.257678575,0,1,4.98E-07,2.00E-06
103799,2015,3,2.179317634,12,0,0,2.161368002,0,0,0,-1.71E-05
103802,2009,3,5.868929551,16,0,0,1.278753601,0,0,0.025492568,0.015567374
103802,2013,3,2.988725125,26,0,0,2.442479769,0,0,1.83E-05,4.32E-05
103802,2015,3,2.926401489,28,0,0,2.477121255,0,0,9.50E-06,5.06E-05
103814,2009,3,5.375168694,16,0,0,0.477121255,0,0,0,0.033915379
