sexo,edad,imce,vive_padre,vive_madre,sk1,sk2,sk3,sk4,sk5,sk6,sk7,sk8,sk9,sk10,sk11,sk12,sk13,act_fisica,area,educm,educp,madre_work
1,88,1.46,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,1,16,16,0
1,88,.41999999,0,0,3,3,3,4,2,2,3,3,4,4,3,3,3,2,0,,7,-1
1,88,-.97000003,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,1,13,13,-1
0,89,2.3499999,0,1,1,1,1,1,3,3,1,3,1,2,2,2,2,1,1,10,9,1
1,88,-.55000001,1,1,1,2,2,1,1,2,3,2,2,2,2,2,3,2,1,13,9,1
1,89,.92000002,1,1,1,2,1,1,1,2,3,1,1,1,1,1,1,3,1,22,22,1
0,88,1.05,0,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,10,9,0
1,87,4.3400002,1,1,1,1,1,1,3,1,5,1,3,3,1,1,1,5,1,12,12,-1
1,87,.17,0,1,1,1,2,2,2,2,3,4,4,4,2,1,2,,1,7,17,-1
0,88,-.88,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,0,4,13,0
0,88,1.4,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,3,1,9,9,1
1,93,-1.41,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,5,7,-1
0,87,.16,0,1,2,2,1,2,3,2,2,3,1,1,2,2,1,4,1,12,13,1
1,88,1.13,0,1,2,2,2,2,2,2,4,2,2,2,2,2,1,3,1,13,13,-1
1,89,-.69999999,1,1,3,1,4,4,1,3,2,1,3,5,3,3,1,2,0,7,8,-1
1,87,2.21,1,1,1,1,1,1,1,1,1,3,1,3,1,2,4,1,0,7,9,-1
1,88,2.74,1,1,1,1,1,1,1,1,2,1,1,3,2,3,3,3,0,9,9,-1
0,87,.64999998,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,4,1,0,13,1
0,87,-.88999999,1,1,1,2,1,1,1,4,4,1,1,4,1,1,1,3,1,3,13,-1
1,88,1.61,1,1,1,1,1,1,1,1,2,1,1,3,1,2,2,1,1,9,9,-1
1,88,-.47,0,1,1,1,1,1,1,1,3,1,1,3,2,1,1,,1,13,13,-1
1,88,.94999999,0,0,1,1,3,1,3,3,2,1,4,3,3,1,1,,1,13,13,1
1,90,.22,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,16,13,0
0,87,2.79,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,2,1,12,11,1
1,88,-.46000001,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,9,5,1
1,88,1.71,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,9,9,0
1,87,-.85000002,0,1,1,2,1,2,1,1,4,1,1,3,2,2,2,2,1,13,9,0
1,88,-.07,1,1,1,1,1,1,2,1,1,5,1,5,1,2,3,5,1,16,10,1
0,87,2.1600001,0,1,1,1,3,1,1,3,1,1,3,1,1,3,1,2,1,15,12,1
1,87,.31,1,1,1,1,1,2,2,3,3,3,1,2,1,3,2,3,1,15,15,-1
0,88,-.44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,13,13,-1
1,94,-.38,1,1,1,1,1,5,1,1,1,2,1,2,1,1,5,4,0,3,9,-1
0,87,1.55,0,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,13,10,1
1,88,.44,0,0,4,5,5,5,4,4,5,4,5,5,5,5,5,1,1,3,4,-1
0,88,1.9299999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,4,11,-1
0,88,3.03,1,1,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1,13,13,-1
1,89,2.96,0,1,1,1,1,1,1,2,4,1,1,3,1,1,1,3,1,9,9,0
1,89,1.9400001,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,3,1,13,13,1
0,89,3.1400001,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,0,8,11,-1
0,87,4.02,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,9,9,0
0,89,-.56,0,1,1,1,1,3,1,1,3,1,3,1,4,3,1,3,1,13,17,1
1,88,3.96,1,1,1,3,1,1,3,3,3,2,1,1,2,1,3,1,0,9,2,-1
1,93,2.24,0,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,0,13,13,1
1,87,2.3900001,1,1,1,2,1,1,2,2,2,3,1,1,1,1,3,3,1,19,17,1
1,93,3.0599999,0,1,1,1,1,1,1,1,1,1,3,1,1,3,3,4,1,13,13,1
1,87,2.8299999,1,1,1,1,1,1,2,2,5,2,1,3,3,1,3,1,1,5,8,1
1,87,.029999999,1,1,1,2,1,1,1,1,5,1,1,3,1,1,1,2,1,8,9,-1
1,88,.28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,13,13,1
0,88,.81,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,0,13,13,-1
0,88,2.04,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,1,13,13,1
0,88,3.79,0,1,1,1,1,1,1,2,2,1,2,1,1,1,1,3,1,11,11,1
1,88,3.55,0,1,1,1,1,1,2,1,3,1,1,1,1,1,1,2,1,13,9,1
1,88,2.0999999,0,1,1,1,1,2,1,2,3,1,1,3,1,2,2,2,1,13,9,1
0,88,2.6099999,0,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,1,8,11,-1
1,87,2.22,1,1,1,3,1,1,1,2,5,1,1,2,1,1,2,2,1,13,13,-1
1,88,.75,1,1,1,1,2,3,2,1,1,1,1,3,3,2,2,3,1,10,17,-1
1,87,.94,0,1,1,1,1,1,1,2,4,2,1,3,3,3,1,2,1,3,9,-1
1,92,-1.4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,11,11,1
0,88,1.84,0,1,1,1,1,1,1,1,2,1,1,5,1,1,3,2,1,8,17,-1
1,88,2.9300001,0,1,2,2,2,1,1,1,3,1,2,3,2,1,3,2,1,13,17,1
1,87,4.8099999,0,1,1,5,3,1,1,3,1,1,1,3,1,1,1,1,1,7,13,0
1,93,2.53,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,1,10,10,1
1,88,1.26,0,1,3,3,3,3,1,1,3,1,1,3,1,1,3,2,1,7,8,-1
1,87,.57999998,0,1,2,3,1,1,1,1,5,1,1,2,1,1,2,3,1,13,13,1
1,87,.80000001,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,3,1,13,13,1
1,87,1.97,1,1,1,1,1,1,3,3,3,1,1,3,1,1,1,1,1,9,13,-1
1,87,2.8699999,1,1,1,1,1,1,1,1,2,1,1,3,1,1,4,3,1,8,7,-1
1,87,1.67,1,1,1,1,1,3,1,1,1,1,3,2,3,3,2,2,0,11,8,-1
0,87,1.84,1,1,1,1,1,1,1,1,5,1,1,3,2,3,1,1,1,13,13,1
1,92,1.2,1,1,1,1,1,1,1,3,4,2,2,2,2,2,1,2,1,13,5,-1
1,88,2.3599999,1,1,1,1,1,1,1,2,3,1,1,4,1,1,1,2,1,15,13,-1
0,87,.74000001,0,1,1,2,1,1,2,3,2,2,1,1,1,1,1,2,1,13,13,1
1,88,1.26,1,1,2,3,3,2,2,2,1,2,3,5,3,3,3,3,1,12,11,0
1,87,1.62,1,1,1,1,1,1,1,1,4,1,1,3,1,1,1,1,0,9,13,-1
1,87,.54000002,0,1,1,1,1,1,1,2,3,3,1,2,1,1,1,5,0,9,9,-1
1,88,1.66,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,18,18,1
0,89,-1.1,1,1,1,2,2,2,1,2,3,2,2,3,2,3,3,2,1,14,14,-1
1,87,3.3,1,0,1,3,2,1,3,3,4,1,1,3,1,1,2,1,1,6,12,-1
1,88,2.0799999,0,0,1,1,1,1,1,1,3,2,2,5,1,3,3,2,1,4,9,-1
1,87,.75999999,1,1,1,1,1,1,1,1,3,2,2,3,2,2,2,2,1,11,12,-1
0,89,1.51,1,1,1,2,2,2,3,3,3,2,2,2,2,2,2,3,1,9,11,-1
0,87,.27000001,0,1,2,2,2,2,3,2,2,5,2,3,3,2,3,1,1,11,13,-1
0,89,.75,0,1,1,1,1,1,1,1,5,1,1,1,1,2,2,2,1,13,13,0
1,87,-.93000001,0,1,1,2,1,1,1,2,1,1,1,4,1,1,1,5,1,13,13,-1
1,87,-.56,1,1,1,2,1,3,2,4,4,3,3,2,1,1,2,4,1,18,20,-1
1,87,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,13,13,-1
0,88,.13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,11,13,1
1,88,2.5,1,1,2,1,1,1,2,2,2,2,3,2,1,2,1,3,1,13,13,1
1,87,-1.12,1,1,1,1,1,1,1,3,1,3,1,3,1,3,2,3,1,9,12,1
0,88,.090000004,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,13,13,1
1,87,1.5700001,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,1,13,9,-1
1,89,3.45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,7,7,1
0,89,-1.38,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,,1,12,9,-1
0,87,1.11,1,1,1,2,1,1,1,1,3,1,2,1,1,2,2,,1,22,22,1
0,88,3.1099999,1,1,1,1,1,1,1,2,1,1,1,3,1,4,2,3,0,9,5,-1
0,88,2.25,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,2,1,9,9,1
1,87,2.1099999,1,1,1,1,1,1,1,1,5,1,1,2,2,1,2,,0,13,13,-1
1,90,.34999999,1,1,3,2,2,2,2,2,4,2,3,4,3,3,3,5,1,11,4,0
1,87,-.92000002,0,1,1,3,1,1,1,2,3,1,1,2,2,2,1,2,1,10,13,1
1,89,.82999998,1,1,3,3,3,1,1,3,3,1,1,1,1,1,3,2,0,7,4,-1
0,88,1.6900001,0,1,3,3,3,3,2,2,5,2,3,3,3,3,3,3,1,10,10,1
1,88,4.3800001,1,1,2,2,2,2,2,2,4,2,2,2,2,2,2,2,1,15,17,1
1,88,2.77,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3,1,13,13,-1
1,86,2.3900001,0,1,1,2,2,1,2,3,3,3,1,2,1,1,2,2,1,20,20,1
1,88,.2,1,1,1,3,1,3,3,4,5,3,4,3,2,1,2,,0,13,17,-1
1,88,2.5999999,0,1,1,1,1,1,1,2,4,1,2,3,3,1,3,2,1,18,13,1
1,88,1.39,1,1,1,1,1,3,1,1,2,3,5,5,1,1,1,5,0,8,9,1
0,88,2.3099999,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,1,12,9,1
0,88,.11,1,1,1,1,1,1,1,1,2,1,1,3,1,1,3,3,1,9,7,1
0,88,-.33000001,1,1,1,1,1,1,2,2,3,3,1,3,1,1,1,3,1,13,13,-1
1,88,.25999999,1,1,1,1,1,1,1,2,2,1,1,3,1,2,1,3,0,11,11,-1
0,87,-.28,1,0,1,2,2,2,1,1,4,2,2,2,2,2,2,4,1,4,9,-1
0,87,-.30000001,0,1,2,3,2,2,2,3,3,3,2,4,3,3,3,2,0,11,17,-1
1,89,1.09,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,13,11,-1
0,89,.38999999,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,5,1,9,9,1
1,88,2.04,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,9,12,-1
0,87,-.41999999,1,1,1,1,1,2,1,2,3,1,2,2,1,2,1,3,1,7,7,-1
1,87,3.23,0,1,1,1,1,1,2,2,4,1,1,3,2,3,3,2,1,13,13,-1
0,87,-.62,1,1,1,1,3,2,2,2,5,1,3,3,3,1,1,3,1,9,9,-1
1,88,-.82999998,1,1,1,2,1,1,1,2,2,2,1,3,1,2,3,2,1,20,17,0
1,88,1.46,1,1,1,1,1,1,1,2,2,1,1,3,1,1,2,3,0,13,13,-1
0,89,-.30000001,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,13,11,-1
1,88,4.5700002,1,1,1,2,1,1,1,1,4,1,1,3,2,1,2,3,1,13,13,-1
1,87,-1.5599999,1,1,1,2,1,1,1,3,4,2,2,4,3,4,1,2,1,13,13,1
0,88,-1.1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,4,1,13,9,0
1,88,1.2,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,5,1,13,12,-1
1,87,-.039999999,1,1,1,1,1,1,1,1,5,1,1,3,1,1,1,2,1,12,12,-1
0,87,-.72000003,0,1,2,3,3,2,1,2,3,3,1,1,1,1,1,2,1,11,13,0
1,90,.17,0,1,1,1,1,1,1,2,4,1,1,2,1,1,1,3,1,7,9,0
1,87,1.47,0,1,1,1,1,1,1,1,2,1,1,2,1,1,2,3,1,11,8,1
0,88,2.75,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,13,11,-1
1,86,-.33000001,1,1,1,1,3,2,2,1,1,3,4,4,2,2,3,2,1,17,14,1
1,87,1.27,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,,1,4,8,-1
1,87,1.5700001,0,1,1,1,1,1,1,1,1,1,1,2,1,1,5,3,1,14,13,0
1,87,3.4000001,0,1,2,2,1,1,2,2,4,2,2,4,2,5,3,1,1,11,13,1
1,88,.25999999,0,1,1,1,1,1,1,1,5,1,1,2,2,1,2,3,1,13,9,-1
1,88,1.27,1,1,1,1,1,2,2,1,4,1,1,1,1,1,1,1,1,13,13,1
1,87,.30000001,1,1,1,1,1,1,1,1,1,3,1,5,1,3,5,1,1,12,12,1
0,88,2.3299999,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,3,0,11,13,1
0,88,1.5,0,1,1,1,1,1,1,2,3,1,2,3,1,2,2,2,1,13,13,1
1,87,-.89999998,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,1,11,13,1
1,87,.61000001,0,1,2,2,2,2,2,2,3,2,2,2,2,2,2,,1,13,13,1
1,87,.22,1,1,1,1,1,1,1,2,4,1,1,3,2,1,1,1,1,10,10,-1
1,87,-.23,1,1,1,2,3,4,1,1,2,2,1,2,1,1,3,2,1,13,13,1
0,87,.090000004,1,1,1,2,1,1,3,2,1,2,1,1,1,3,5,2,1,8,11,1
1,88,-.1,1,1,1,1,1,1,1,1,2,3,1,2,1,1,3,1,1,20,20,1
1,88,1.87,0,1,1,1,1,1,1,2,2,1,1,2,1,1,1,3,1,18,13,0
0,88,1.76,0,1,2,2,3,3,1,1,2,1,4,4,3,2,2,2,1,9,9,-1
0,88,-1.24,1,1,1,2,1,1,2,2,1,2,1,3,2,2,1,2,1,13,13,1
1,88,1.52,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,2,1,13,11,-1
1,87,2.6500001,0,1,2,2,1,3,2,4,4,2,1,5,3,3,4,2,1,9,5,-1
0,87,2.0999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,13,16,1
0,87,.82999998,1,1,1,1,1,1,1,1,3,2,1,3,1,1,1,2,1,11,11,-1
1,87,.34999999,1,0,2,2,3,2,2,2,3,2,2,2,2,3,4,1,1,,13,-1
0,87,-1.72,1,1,1,1,1,3,3,1,1,4,4,1,1,2,1,2,1,13,13,1
1,87,.94999999,1,1,4,4,3,3,1,3,4,2,3,4,3,1,3,,0,11,10,-1
1,92,1.24,1,1,1,1,2,2,1,1,5,1,2,2,1,2,2,3,1,13,13,-1
1,88,.70999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,9,13,-1
0,87,2.8,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,,1,13,11,1
1,88,3.8299999,1,1,1,2,1,1,1,1,5,1,1,2,1,1,1,2,1,13,11,1
1,87,-.37,1,1,1,1,1,5,1,1,5,1,1,5,1,1,5,2,1,11,13,1
0,86,.61000001,1,1,1,2,1,2,2,2,1,2,2,3,2,3,1,3,1,9,9,-1
0,87,.80000001,1,1,1,1,2,1,1,1,2,3,3,3,3,1,1,2,1,13,13,-1
1,87,.80000001,0,1,2,1,1,1,2,1,2,2,1,2,1,1,2,2,1,18,13,-1
1,89,-2.21,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,4,1,9,13,-1
0,86,2.23,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,13,13,1
0,87,1.4,1,1,1,1,1,1,1,1,3,1,1,4,1,1,4,,0,10,12,-1
0,89,-.68000001,1,1,1,2,1,1,1,2,5,1,2,2,2,1,1,1,1,11,7,-1
0,88,-.37,1,1,2,2,2,2,2,2,4,2,3,3,2,3,3,4,0,7,9,-1
1,87,-1.47,1,1,1,1,1,1,1,3,3,2,2,4,2,1,3,2,1,9,9,1
1,87,-1.35,0,1,1,1,1,1,2,2,4,2,1,3,2,1,2,2,1,13,22,0
1,87,-.70999998,1,1,1,2,2,2,1,2,3,2,2,3,2,2,3,4,1,12,13,-1
1,87,.76999998,0,1,1,1,1,1,2,2,3,2,2,3,3,2,2,3,1,16,13,1
1,86,1.03,1,1,1,1,1,1,1,2,4,1,1,2,1,1,2,2,1,15,13,1
1,87,3.04,1,1,1,2,1,1,2,3,2,1,1,5,1,1,5,3,1,13,10,1
1,87,2.1400001,1,1,2,1,2,2,1,1,2,1,1,2,2,3,1,3,1,13,13,1
0,91,-.02,1,1,1,2,1,1,1,2,2,3,1,2,2,1,1,2,0,13,9,-1
0,87,2.1500001,0,1,1,1,1,2,3,3,4,2,1,3,2,2,1,3,1,3,2,1
1,87,.79000002,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,18,18,1
0,88,1.37,0,1,1,3,3,1,1,3,3,1,1,3,1,1,1,1,1,9,9,-1
0,88,2.71,1,1,1,1,1,1,1,2,3,1,1,2,1,1,1,1,1,14,11,1
1,89,-.15000001,0,1,1,2,1,1,1,2,4,1,1,3,2,1,2,1,1,15,13,-1
0,91,.37,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,13,17,-1
0,87,-2.05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,0,1
0,87,1,1,1,2,1,1,1,1,1,5,1,1,5,1,1,1,1,1,13,12,0
1,87,.47,0,1,1,2,2,1,1,1,3,1,1,2,1,2,2,3,1,9,13,0
1,87,-.89999998,0,0,1,2,2,1,1,3,3,1,4,3,3,1,1,3,0,9,8,-1
1,88,1.45,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,9,9,0
1,86,3.1199999,0,1,1,1,1,1,1,1,2,3,1,4,1,1,3,2,1,13,11,0
0,87,-.73000002,0,1,1,1,1,1,1,2,5,1,2,2,2,3,2,1,1,13,11,1
0,87,2.21,1,1,1,1,1,1,1,1,2,1,2,3,1,2,2,1,1,9,13,1
0,88,.38,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,0,7,7,-1
1,87,2.79,1,1,1,1,2,1,1,1,5,5,1,1,1,2,1,3,0,13,13,0
0,87,-.37,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,4,1,14,13,-1
1,87,-.91000003,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,5,1,18,15,1
1,87,-.92000002,1,1,1,1,1,1,3,3,4,3,3,5,4,3,5,2,0,8,9,0
1,87,-.25,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,12,13,-1
1,88,-.40000001,0,1,1,2,2,1,2,2,2,2,1,1,1,2,2,3,1,14,13,1
0,87,.75,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,3,1,13,20,-1
0,88,.0099999998,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,2,1,19,20,1
1,88,-.94,1,1,1,2,1,2,1,2,1,2,2,4,3,2,2,2,1,13,15,0
1,89,-.34,1,1,1,1,1,1,1,1,3,1,1,1,1,1,4,2,0,9,13,-1
1,87,3.24,1,1,1,1,2,1,1,2,2,3,2,2,2,1,1,3,1,13,22,1
1,89,.81999999,1,1,1,1,1,1,1,1,1,1,4,4,3,1,1,5,1,11,2,-1
0,88,1.3200001,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,22,22,1
0,88,.68000001,1,0,1,1,2,1,1,1,3,4,3,1,3,5,4,,1,,9,1
1,89,2.0799999,1,1,2,2,3,3,2,2,4,2,2,3,2,2,2,3,1,10,10,1
0,87,-.07,1,1,1,1,2,1,2,2,2,2,2,1,1,1,3,3,1,13,12,-1
1,88,2.1099999,1,1,1,2,1,1,2,2,3,1,2,3,1,2,2,1,1,11,13,-1
1,87,1.63,1,1,2,3,4,2,3,3,1,3,3,4,2,1,4,3,0,6,8,1
1,88,.55000001,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,1,1,11,13,1
1,89,1.88,0,1,1,1,1,1,1,1,4,1,1,3,1,1,3,1,1,10,10,-1
1,86,.82999998,1,1,3,3,2,2,1,1,1,1,1,3,2,2,3,2,1,17,17,1
1,89,.029999999,1,1,3,4,2,2,1,1,2,2,1,2,1,1,1,,1,10,13,-1
1,88,.63999999,0,1,1,3,1,1,3,3,2,3,5,5,3,2,4,3,1,6,12,1
0,88,1.85,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,3,1,12,13,1
0,88,-.41,0,1,1,1,1,1,1,1,1,1,2,2,1,2,1,3,1,13,13,-1
0,87,.47999999,0,1,2,2,2,2,2,2,3,3,3,3,4,3,2,1,1,7,11,0
1,87,1.88,1,1,2,2,1,2,1,1,4,1,1,1,1,1,1,3,1,10,11,-1
0,88,1.51,1,1,1,1,1,1,1,1,1,1,3,3,1,4,4,,1,13,13,-1
0,89,1.33,0,1,1,1,1,1,1,2,5,1,1,2,1,1,1,3,1,9,5,1
1,87,3.24,0,1,1,1,1,1,1,1,5,1,3,4,1,4,3,3,1,9,10,1
1,88,.75,1,1,1,1,1,1,1,1,3,1,1,4,2,1,2,2,1,13,13,0
1,88,-.25999999,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,9,13,-1
0,88,.56,0,1,1,1,1,1,1,1,1,1,1,3,1,1,5,2,1,12,13,-1
0,92,-.69999999,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,18,15,1
1,90,1.12,1,1,1,1,1,1,1,2,3,2,2,2,1,1,2,3,1,13,11,-1
1,87,4.2800002,1,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,1,9,13,1
1,87,.51999998,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,1,15,18,1
1,88,2.9100001,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,5,1,9,4,-1
1,87,2.25,1,0,1,1,1,2,1,2,3,1,3,3,3,3,3,2,1,9,15,1
1,87,4.8099999,1,1,1,2,2,2,1,1,3,1,2,2,1,1,3,3,1,13,9,-1
1,89,2.95,0,1,1,1,1,1,1,2,5,1,1,1,1,1,1,3,1,10,10,-1
1,88,.37,1,1,2,2,1,2,1,3,4,2,2,3,2,2,3,3,0,9,9,-1
1,87,-.52999997,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,15,14,0
0,87,2.3,0,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,8,5,-1
1,88,1.64,1,1,1,1,1,1,1,1,3,2,1,3,1,1,3,3,0,8,12,-1
1,88,1.72,1,1,1,1,1,1,2,1,5,1,1,2,1,1,1,3,1,9,9,-1
1,87,2.4000001,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,2,1,13,11,-1
1,87,.090000004,0,1,1,1,1,1,1,1,1,1,1,3,1,1,4,3,0,13,9,1
1,87,.75,1,1,1,2,2,2,2,2,3,2,1,2,2,1,2,3,1,13,13,-1
0,92,1.16,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,3,1,4,9,-1
1,88,.34,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1,13,13,1
1,86,2.71,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,11,9,-1
1,87,.99000001,1,1,1,1,1,1,1,4,3,1,1,2,1,2,1,3,1,20,22,1
1,88,3.53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,4,12,-1
1,87,2.51,1,1,1,1,1,2,2,2,2,1,1,3,3,2,4,3,1,11,13,-1
1,86,2.1900001,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,12,13,-1
0,87,.73000002,0,1,1,4,1,3,3,3,1,3,2,3,3,4,4,2,1,0,10,1
1,86,2.76,1,1,1,1,1,2,2,1,4,3,2,2,3,2,2,3,1,18,18,-1
0,87,-.98000002,1,1,1,1,1,1,1,2,3,1,2,1,2,2,1,3,1,15,18,-1
1,87,.70999998,0,1,1,1,1,1,1,2,3,1,2,3,2,1,3,3,1,10,13,1
1,87,2.6099999,1,1,1,1,1,1,3,3,1,3,2,2,2,1,2,1,1,13,13,1
0,91,.69,1,1,1,2,1,2,2,4,2,5,2,2,3,2,1,3,1,13,9,1
1,88,2.6099999,1,1,1,3,1,1,3,3,3,1,1,3,1,1,1,3,1,13,13,1
1,89,.56,0,0,1,1,1,1,1,4,5,1,1,4,1,1,1,4,0,7,7,-1
0,87,2.8699999,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,13,13,1
1,86,.31,1,1,1,4,1,1,5,5,1,4,1,2,2,1,1,,1,17,17,-1
1,87,-1.3099999,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,2,1,15,11,-1
0,87,1.6900001,1,1,1,1,1,1,1,1,2,1,1,1,2,3,1,1,1,16,17,1
1,87,2.27,0,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,16,22,1
1,88,1.28,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,,1,11,11,-1
1,87,-.31,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,4,1,9,11,-1
1,89,-.23,1,1,1,1,1,1,1,1,2,1,3,3,3,1,3,2,0,2,2,-1
1,88,2.0899999,0,1,1,1,1,3,1,1,3,2,2,3,2,1,2,3,1,10,11,1
0,87,-1.26,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,11,13,0
1,87,.49000001,1,1,1,1,1,1,1,2,2,1,1,3,1,1,2,2,1,10,16,-1
1,87,.47999999,1,1,3,3,1,1,1,3,2,3,1,3,3,1,1,2,1,13,13,1
1,86,.92000002,1,1,1,3,1,1,2,3,2,2,1,3,3,3,1,2,1,10,8,-1
1,87,1.25,1,1,1,3,3,2,1,3,3,1,1,4,1,2,1,1,1,9,5,-1
0,86,1.17,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,2,1,15,4,-1
1,86,2,0,1,1,1,2,1,1,3,3,3,3,3,4,3,1,3,1,3,13,1
1,88,.25,1,0,1,1,1,1,1,1,3,3,1,4,1,3,3,2,1,8,8,1
1,87,-1.12,1,1,1,2,2,2,2,1,5,4,4,5,4,4,1,,1,9,9,1
1,88,3.8,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,13,17,1
1,88,.27000001,1,1,1,1,1,2,1,2,2,1,2,1,1,2,3,2,1,20,20,1
0,87,2.0599999,1,1,1,2,1,1,1,2,2,1,3,4,3,2,3,2,1,5,9,-1
1,87,3.21,0,1,1,1,2,1,1,1,1,1,1,2,2,1,1,,1,0,9,0
1,86,.28,1,1,2,2,2,2,2,3,3,2,2,3,2,2,3,,1,9,13,0
1,86,.89999998,1,1,1,2,1,1,2,1,1,3,1,1,1,2,1,,1,18,22,-1
1,87,-1.14,1,1,1,2,1,2,1,2,4,1,1,2,1,2,3,1,1,11,5,-1
0,87,-.94,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,5,1,13,11,1
1,89,2.3199999,0,1,2,3,2,2,2,3,2,2,1,2,2,2,3,1,1,11,13,1
