region,semana,paso,nom_comuna,comuna,fecha_inicio,fecha_termino,var_salidas,var_salidas_cota_inferior,var_salidas_cota_superior
14,35,4.0,LA UNIÓN,14201,2020-08-31,2020-09-04,0.8632262037627725,0.8394999364354748,0.8869524710900701
14,37,4.0,LA UNIÓN,14201,2020-09-14,2020-09-18,0.8702864147288487,0.8534546913594347,0.8871181380982626
14,38,4.0,LA UNIÓN,14201,2020-09-21,2020-09-25,0.8435762000718523,0.8265644196980247,0.8605879804456799
14,39,4.0,LA UNIÓN,14201,2020-09-28,2020-10-02,0.8622121191161477,0.8551534216702862,0.8692708165620092
14,40,4.0,LA UNIÓN,14201,2020-10-05,2020-10-09,0.8704049191191168,0.8704049191191168,0.8704049191191168
14,41,4.0,LA UNIÓN,14201,2020-10-12,2020-10-16,0.8853221108724766,0.8853221108724766,0.8853221108724766
14,42,2.0,LA UNIÓN,14201,2020-10-19,2020-10-23,0.8777874669543761,0.8777874669543761,0.8777874669543761
14,43,2.0,LA UNIÓN,14201,2020-10-26,2020-10-30,0.8826002993766172,0.8826002993766172,0.8826002993766172
14,44,1.0,LA UNIÓN,14201,2020-11-02,2020-11-06,0.8189337865327221,0.7918851549816726,0.8459824180837716
14,45,1.0,LA UNIÓN,14201,2020-11-09,2020-11-13,0.8311320823768196,0.8157428784585242,0.846521286295115
14,46,1.0,LA UNIÓN,14201,2020-11-16,2020-11-20,0.8302061669577505,0.7930931409804997,0.8673191929350015
14,47,1.0,LA UNIÓN,14201,2020-11-23,2020-11-27,0.8161732421407201,0.7830265909902675,0.8493198932911723
14,48,1.0,LA UNIÓN,14201,2020-11-30,2020-12-04,0.8199846116504077,0.801649708472198,0.8383195148286174
14,49,2.0,LA UNIÓN,14201,2020-12-07,2020-12-11,0.8815503645877891,0.8738394550896565,0.8892612740859217
14,50,2.0,LA UNIÓN,14201,2020-12-14,2020-12-18,0.8523969798628064,0.8523969798628064,0.8523969798628064
